date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,ROAS,CTR,CPC,CPM
2025-06-30,Retargeting,CA,TikTok - Spark Ads - C06,106419,1674,513.43,1809.77,TikTok,3.5248622012737862,1.5730273729315254,0.3067084826762246,4.824608387599959
2025-07-01,Retargeting,CA,TikTok - Spark Ads - C06,109999,1846,882.16,2811.76,TikTok,3.187358302348781,1.6781970745188592,0.4778764897074756,8.019709270084272
2025-07-02,Retargeting,CA,TikTok - Spark Ads - C06,132589,2023,630.25,1904.39,TikTok,3.021642205474018,1.5257675976136784,0.3115422639644093,4.753410916441032
2025-07-03,Retargeting,CA,TikTok - Spark Ads - C06,122538,1780,1458.51,5012.7,TikTok,3.436863648518008,1.4526106187468377,0.8193876404494382,11.902511873867699
2025-07-04,Retargeting,CA,TikTok - Spark Ads - C06,92873,1427,589.83,1692.02,TikTok,2.8686570706813828,1.5365068426776352,0.41333566923615983,6.3509308410409915
2025-07-05,Retargeting,CA,TikTok - Spark Ads - C06,158058,2383,771.63,2243.53,TikTok,2.907520443735988,1.5076743980057954,0.32380612673101133,4.881942071897658
2025-07-06,Retargeting,CA,TikTok - Spark Ads - C06,95443,1521,850.58,2274.48,TikTok,2.6740341884361256,1.593621323722012,0.55922419460881,8.91191601269868
2025-07-07,Retargeting,CA,TikTok - Spark Ads - C06,123256,1968,1314.32,4137.78,TikTok,3.148228741858908,1.5966768352047773,0.6678455284552846,10.663334847796456
2025-07-08,Retargeting,CA,TikTok - Spark Ads - C06,160088,2699,694.82,2050.88,TikTok,2.9516709363576177,1.685947728749188,0.2574360874397925,4.340237869171956
2025-07-09,Retargeting,CA,TikTok - Spark Ads - C06,161560,2496,1000.89,3524.27,TikTok,3.521136188791975,1.5449368655607822,0.40099759615384617,6.1951596929933155
2025-07-10,Retargeting,CA,TikTok - Spark Ads - C06,136483,2151,981.84,3150.3,TikTok,3.208567587386947,1.5760204567601828,0.4564574616457462,7.193862971945224
2025-07-11,Retargeting,CA,TikTok - Spark Ads - C06,111397,1776,778.33,2341.85,TikTok,3.008813742243007,1.5942978715764338,0.4382488738738739,6.986992468378862
2025-07-12,Retargeting,CA,TikTok - Spark Ads - C06,93265,1504,1129.84,2822.16,TikTok,2.49784040218084,1.6126092317589664,0.7512234042553191,12.114297968155256
2025-07-13,Retargeting,CA,TikTok - Spark Ads - C06,76071,1281,528.04,1597.89,TikTok,3.02607756988107,1.6839531490318256,0.41220921155347384,6.941409998553982
2025-07-14,Retargeting,CA,TikTok - Spark Ads - C06,231263,3781,2485.05,8761.74,TikTok,3.525780165389026,1.6349351171609812,0.6572467601163714,10.74555808754535
2025-07-15,Retargeting,CA,TikTok - Spark Ads - C06,82469,1450,630.74,1908.69,TikTok,3.026112185686654,1.7582364282336393,0.43499310344827585,7.648207205131625
2025-07-16,Retargeting,CA,TikTok - Spark Ads - C06,111431,1741,625.28,1738.6,TikTok,2.780514329580348,1.5624018450879917,0.3591499138426192,5.611364880509014
2025-07-17,Retargeting,CA,TikTok - Spark Ads - C06,118296,1816,1518.12,4811.2,TikTok,3.1691829367902407,1.5351322107256375,0.8359691629955947,12.83323189287888
2025-07-18,Retargeting,CA,TikTok - Spark Ads - C06,108980,1656,705.39,2356.63,TikTok,3.3408894370490088,1.5195448706184622,0.4259601449275362,6.472655533125344
2025-07-19,Retargeting,CA,TikTok - Spark Ads - C06,95103,1402,404.3,1286.05,TikTok,3.180930002473411,1.4741911401322776,0.28837375178316693,4.251180299254493
2025-07-20,Retargeting,CA,TikTok - Spark Ads - C06,85235,1371,780.04,2119.09,TikTok,2.716642736269935,1.6084941631958702,0.5689569657184537,9.151639584677655
2025-07-21,Retargeting,CA,TikTok - Spark Ads - C06,75449,1132,774.8,2200.05,TikTok,2.839506969540527,1.5003512306326128,0.6844522968197879,10.269188458428872
2025-07-22,Retargeting,CA,TikTok - Spark Ads - C06,93229,1628,1069.01,3621.94,TikTok,3.3881254618759415,1.746237758637334,0.6566400491400491,11.466496476418282
2025-07-23,Retargeting,CA,TikTok - Spark Ads - C06,79621,1209,482.08,1343.6,TikTok,2.787089279787587,1.5184436266814032,0.3987427626137303,6.054684065761545
2025-07-24,Retargeting,CA,TikTok - Spark Ads - C06,140637,2368,1022.1,2864.03,TikTok,2.80210351237648,1.6837674296237832,0.43163006756756755,7.267646494165832
2025-07-25,Retargeting,CA,TikTok - Spark Ads - C06,79282,1174,839.6,2458.33,TikTok,2.927977608384945,1.4807900910673293,0.7151618398637138,10.590045659796674
2025-07-26,Retargeting,CA,TikTok - Spark Ads - C06,101008,1480,854.39,2423.19,TikTok,2.836163812778708,1.4652304767939173,0.5772905405405405,8.458636939648343
2025-07-27,Retargeting,CA,TikTok - Spark Ads - C06,143329,2488,1043.06,2906.63,TikTok,2.786637393822024,1.7358664331712355,0.4192363344051447,7.277382804596418
2025-07-28,Retargeting,CA,TikTok - Spark Ads - C06,91788,1401,607.4,2018.43,TikTok,3.3230655251893317,1.526343312851353,0.43354746609564593,6.61742275678738
2025-07-29,Retargeting,CA,TikTok - Spark Ads - C06,90838,1337,693.62,2139.62,TikTok,3.0847149736166775,1.4718509874722032,0.5187883320867615,7.635791188709571
2025-07-30,Retargeting,CA,TikTok - Spark Ads - C06,69054,1175,551.87,1423.89,TikTok,2.5801185061699314,1.7015668896805398,0.46967659574468085,7.991861441770208
2025-07-31,Retargeting,CA,TikTok - Spark Ads - C06,108467,1587,1069.28,2841.62,TikTok,2.657507855753404,1.4631178146348658,0.6737744171392565,9.858113527616695
2025-08-01,Retargeting,CA,TikTok - Spark Ads - C06,186948,2796,2054.81,5724.65,TikTok,2.785975345652396,1.4956030553950832,0.7349105865522174,10.991345186896892
2025-08-02,Retargeting,CA,TikTok - Spark Ads - C06,104753,1756,427.27,1389.9,TikTok,3.2529782104992164,1.6763243057478068,0.24332004555808656,4.078833064446841
2025-08-03,Retargeting,CA,TikTok - Spark Ads - C06,152828,2364,1551.43,4683.79,TikTok,3.019014715456063,1.5468369670479232,0.6562732656514383,10.151477477949067
2025-08-04,Retargeting,CA,TikTok - Spark Ads - C06,88890,1482,879.34,2893.36,TikTok,3.2903768735642642,1.6672291596355044,0.5933468286099866,9.892451344358197
2025-08-05,Retargeting,CA,TikTok - Spark Ads - C06,160473,2450,1135.8,3658.1,TikTok,3.220725479838,1.5267365849706804,0.46359183673469384,7.077826176366117
2025-08-06,Retargeting,CA,TikTok - Spark Ads - C06,94975,1440,1055.98,2928.91,TikTok,2.773641546241406,1.5161884706501711,0.7333194444444444,11.118504869702555
2025-08-07,Retargeting,CA,TikTok - Spark Ads - C06,209986,3665,1776.88,5642.45,TikTok,3.1754817432803564,1.7453544522015756,0.48482401091405186,8.461897459830656
2025-08-08,Retargeting,CA,TikTok - Spark Ads - C06,110869,1940,809.09,2271.63,TikTok,2.8076357389165607,1.749812842183117,0.41705670103092785,7.297711713824423
2025-08-09,Retargeting,CA,TikTok - Spark Ads - C06,137333,2246,1071.03,3248.47,TikTok,3.033033621840658,1.6354408627205406,0.4768610863757792,7.798781065002585
2025-08-10,Retargeting,CA,TikTok - Spark Ads - C06,140784,2103,1468.39,4615.57,TikTok,3.143286184188124,1.493777702011592,0.6982358535425583,10.430091487669053
2025-08-11,Retargeting,CA,TikTok - Spark Ads - C06,150007,2234,949.6,2651.79,TikTok,2.792533698399326,1.4892638343543967,0.42506714413607877,6.330371249341698
2025-08-12,Retargeting,CA,TikTok - Spark Ads - C06,133431,2237,1211.35,4149.27,TikTok,3.4253271143765227,1.6765219476733293,0.5415064818953956,9.07847501705001
2025-08-13,Retargeting,CA,TikTok - Spark Ads - C06,69952,1189,360.1,948.36,TikTok,2.633601777284088,1.6997369624885634,0.3028595458368377,5.147815645013724
2025-08-14,Retargeting,CA,TikTok - Spark Ads - C06,89556,1349,710.7,2137.85,TikTok,3.008090614886731,1.506320067890482,0.5268346923647146,7.935816695698781
2025-08-15,Retargeting,CA,TikTok - Spark Ads - C06,96867,1440,737.29,2188.99,TikTok,2.968967434794992,1.486574375174208,0.5120069444444444,7.611364035223554
2025-08-16,Retargeting,CA,TikTok - Spark Ads - C06,395749,6162,3731.78,11210.29,TikTok,3.0040061311224133,1.557047522545856,0.6056118143459915,9.429663751519271
2025-08-17,Retargeting,CA,TikTok - Spark Ads - C06,161987,2506,988.38,2770.18,TikTok,2.802747930957729,1.547037725249557,0.3944054269752594,6.101600745738856
2025-08-18,Retargeting,CA,TikTok - Spark Ads - C06,137561,2288,1356.15,4302.44,TikTok,3.172539910776831,1.663262116442887,0.5927229020979021,9.858535486075269
2025-08-19,Retargeting,CA,TikTok - Spark Ads - C06,115501,1944,515.56,1486.89,TikTok,2.8840290169912333,1.6831023108025038,0.2652057613168724,4.463684297105653
2025-08-20,Retargeting,CA,TikTok - Spark Ads - C06,139480,2372,906.6,2711.89,TikTok,2.9912750937568937,1.7006022368798395,0.38220910623946036,6.499856610266705
2025-08-21,Retargeting,CA,TikTok - Spark Ads - C06,65787,1155,716.58,2182.32,TikTok,3.0454659633257974,1.7556660130420905,0.6204155844155844,10.892425555200875
2025-08-22,Retargeting,CA,TikTok - Spark Ads - C06,85721,1343,326.4,987.99,TikTok,3.026930147058824,1.566710607669066,0.2430379746835443,3.8077017300311473
2025-08-23,Retargeting,CA,TikTok - Spark Ads - C06,104105,1742,476.69,1325.55,TikTok,2.7807380058318825,1.673310599875126,0.27364523536165325,4.578934729359781
2025-08-24,Retargeting,CA,TikTok - Spark Ads - C06,127598,1886,1393.06,4951.87,TikTok,3.5546710120167115,1.4780795937240396,0.7386320254506893,10.917569240897192
2025-08-25,Retargeting,CA,TikTok - Spark Ads - C06,102779,1773,1022.6,2896.96,TikTok,2.832935654214747,1.7250605668473133,0.5767625493513818,9.949503303203961
2025-08-26,Retargeting,CA,TikTok - Spark Ads - C06,97456,1652,905.39,2800.56,TikTok,3.09320845160649,1.6951239533738303,0.5480569007263922,9.29024380233131
2025-08-27,Retargeting,CA,TikTok - Spark Ads - C06,144724,2391,1662.67,4247.07,TikTok,2.5543673729603587,1.652110223598021,0.6953868674194897,11.488557530195406
2025-08-28,Retargeting,CA,TikTok - Spark Ads - C06,231457,3829,1886.21,6038.6,TikTok,3.201446286468633,1.6543029590809524,0.49261164794985635,8.14928906881192
2025-08-29,Retargeting,CA,TikTok - Spark Ads - C06,158169,2362,755.35,2325.02,TikTok,3.078069768981267,1.4933394027906859,0.3197925486875529,4.775588136739817
2025-08-30,Retargeting,CA,TikTok - Spark Ads - C06,157086,2522,1128.46,2902.66,TikTok,2.5722311823192667,1.605489986376889,0.44744647105471846,7.183708287180272
2025-08-31,Retargeting,CA,TikTok - Spark Ads - C06,154476,2520,1553.22,5130.36,TikTok,3.3030478618611654,1.631321370309951,0.6163571428571428,10.054765788860406
2025-09-01,Retargeting,CA,TikTok - Spark Ads - C06,127287,1916,800.96,2458.33,TikTok,3.0692294246903713,1.5052597672975243,0.41803757828810023,6.292551478155664
2025-09-02,Retargeting,CA,TikTok - Spark Ads - C06,116754,1975,1385.98,3799.94,TikTok,2.7416990144157922,1.6915908662658237,0.7017620253164557,11.870942323175223
2025-09-03,Retargeting,CA,TikTok - Spark Ads - C06,193245,2892,2158.81,6816.11,TikTok,3.15734594521982,1.4965458355972987,0.7464764868603043,11.1713627778209
2025-09-04,Retargeting,CA,TikTok - Spark Ads - C06,159856,2713,985.61,3258.01,TikTok,3.3055772567242623,1.697152437193474,0.36329155915960193,6.165611550395356
2025-09-05,Retargeting,CA,TikTok - Spark Ads - C06,158184,2598,1243.76,4165.79,TikTok,3.3493519650093266,1.6423911394325597,0.47873749037721325,7.862742123097153
2025-09-06,Retargeting,CA,TikTok - Spark Ads - C06,140233,2455,1217.98,3913.34,TikTok,3.2129755825218806,1.7506578337481191,0.496122199592668,8.685402152132522
2025-09-07,Retargeting,CA,TikTok - Spark Ads - C06,152888,2429,1680.45,5050.21,TikTok,3.0052723972745397,1.5887447020040815,0.6918279127212845,10.99137931034483
2025-09-08,Retargeting,CA,TikTok - Spark Ads - C06,153899,2568,1424.83,4305.01,TikTok,3.0214200992399096,1.6686268266850337,0.5548403426791277,9.258214803215095
2025-09-09,Retargeting,CA,TikTok - Spark Ads - C06,182200,2679,2285.85,7560.26,TikTok,3.307417372093532,1.4703622392974753,0.8532474804031355,12.545828759604829
2025-09-10,Retargeting,CA,TikTok - Spark Ads - C06,163796,2715,759.55,2111.2,TikTok,2.7795405174116254,1.6575496349117196,0.2797605893186004,4.637170626877335
2025-09-11,Retargeting,CA,TikTok - Spark Ads - C06,164029,2491,1372.26,4364.65,TikTok,3.1806290353140074,1.5186339001030307,0.5508871938980329,8.365959677861841
2025-09-12,Retargeting,CA,TikTok - Spark Ads - C06,116917,2025,1317.53,4547.53,TikTok,3.4515570802941866,1.731997913049428,0.650632098765432,11.268934372246978
2025-05-16,Retargeting,CA,TikTok - Retargeting - C07,195249,3184,1527.46,4376.35,TikTok,2.8651159441163765,1.6307381855989018,0.47972989949748746,7.823138658840762
2025-05-17,Retargeting,CA,TikTok - Retargeting - C07,220199,3618,1964.85,5637.21,TikTok,2.86902817008932,1.64305923278489,0.5430762852404644,8.923065045708654
2025-05-18,Retargeting,CA,TikTok - Retargeting - C07,115613,1793,762.15,2167.6,TikTok,2.8440595683264447,1.5508636572011798,0.4250697155605131,6.592251736396426
2025-05-19,Retargeting,CA,TikTok - Retargeting - C07,244192,3966,1802.41,4622.18,TikTok,2.5644442718360416,1.624131830690604,0.4544654563792234,7.38111813654829
2025-05-20,Retargeting,CA,TikTok - Retargeting - C07,85547,1438,595.88,1817.25,TikTok,3.049691212995905,1.680947315510772,0.41438108484005565,6.965527721603329
2025-05-21,Retargeting,CA,TikTok - Retargeting - C07,135024,2208,1395.77,3956.8,TikTok,2.834851014135567,1.6352648418059013,0.6321422101449276,10.337199312714777
2025-05-22,Retargeting,CA,TikTok - Retargeting - C07,134748,2096,679.9,1820.99,TikTok,2.678320341226651,1.5554961854721405,0.3243797709923664,5.045714964229525
2025-05-23,Retargeting,CA,TikTok - Retargeting - C07,187445,2864,853.22,2386.33,TikTok,2.796851925646375,1.5279148550241404,0.2979120111731844,4.551841873616261
2025-05-24,Retargeting,CA,TikTok - Retargeting - C07,92120,1570,971.47,2792.64,TikTok,2.874653875055328,1.7042987407729047,0.6187707006369427,10.545701259227096
2025-05-25,Retargeting,CA,TikTok - Retargeting - C07,78028,1298,1002.93,2704.53,TikTok,2.6966288773892497,1.663505408314964,0.772673343605547,12.853462859486337
2025-05-26,Retargeting,CA,TikTok - Retargeting - C07,61258,970,548.5,1370.99,TikTok,2.4995259799453056,1.5834666492539748,0.5654639175257732,8.953932547585623
2025-05-27,Retargeting,CA,TikTok - Retargeting - C07,195557,2827,1460.16,4095.32,TikTok,2.8047063335524873,1.4456143221669386,0.516505129112133,7.4666721211718325
2025-05-28,Retargeting,CA,TikTok - Retargeting - C07,117420,1994,1288.5,4125.36,TikTok,3.2016763678696156,1.698177482541305,0.6461885656970913,10.973428717424628
2025-05-29,Retargeting,CA,TikTok - Retargeting - C07,149324,2488,1346.89,4183.52,TikTok,3.1060591436568687,1.6661755645442127,0.541354501607717,9.019916423347889
2025-05-30,Retargeting,CA,TikTok - Retargeting - C07,102878,1794,1034.53,3578.1,TikTok,3.4586720539762017,1.7438130601294737,0.5766610925306578,10.055891444234918
2025-05-31,Retargeting,CA,TikTok - Retargeting - C07,182490,2956,929.8,2609.79,TikTok,2.8068294256829427,1.6198147843717463,0.31454668470906627,5.095073702668639
2025-06-01,Retargeting,CA,TikTok - Retargeting - C07,133921,2210,889.02,2959.92,TikTok,3.3294189107106704,1.6502266261452645,0.4022714932126697,6.6383912903876166
2025-06-02,Retargeting,CA,TikTok - Retargeting - C07,161398,2388,941.47,3005.72,TikTok,3.1925818135468997,1.4795722375741953,0.394250418760469,5.8332197424999075
2025-06-03,Retargeting,CA,TikTok - Retargeting - C07,131103,2038,1094.16,3154.5,TikTok,2.883033559991226,1.5545029480637362,0.5368792934249265,8.345804443834238
2025-06-04,Retargeting,CA,TikTok - Retargeting - C07,246206,4280,2178.55,6155.2,TikTok,2.825365495398315,1.7383816803814691,0.5090070093457945,8.848484602324882
2025-06-05,Retargeting,CA,TikTok - Retargeting - C07,164191,2462,1203.02,3681.49,TikTok,3.0602068128543163,1.499473174534536,0.4886352558895207,7.32695458338155
2025-06-06,Retargeting,CA,TikTok - Retargeting - C07,108084,1661,1165.8,3463.13,TikTok,2.9706038771658947,1.5367676991969208,0.7018663455749549,10.786055290329744
2025-06-07,Retargeting,CA,TikTok - Retargeting - C07,143352,2207,1048.41,3230.86,TikTok,3.0816760618460335,1.5395669401194263,0.4750385138196647,7.3135359116022105
2025-06-08,Retargeting,CA,TikTok - Retargeting - C07,153090,2622,1159.99,3383.24,TikTok,2.9166113500978454,1.712718009014305,0.44240655987795574,7.5771768240904045
2025-06-09,Retargeting,CA,TikTok - Retargeting - C07,152748,2502,1697.4,5702.87,TikTok,3.359767880287498,1.6379919868017911,0.6784172661870504,11.112420457223664
2025-06-10,Retargeting,CA,TikTok - Retargeting - C07,65496,1086,427.9,1095.05,TikTok,2.559125964010283,1.6581165262000732,0.39401473296500916,6.533223402955905
2025-06-11,Retargeting,CA,TikTok - Retargeting - C07,256182,4210,1303.15,3567.83,TikTok,2.737850592794383,1.6433629216728731,0.30953681710213776,5.086813281182909
2025-06-12,Retargeting,CA,TikTok - Retargeting - C07,122900,1961,850.51,2781.99,TikTok,3.270966831665706,1.595606183889341,0.43371239163691994,6.9203417412530515
2025-06-13,Retargeting,CA,TikTok - Retargeting - C07,240514,4195,1563.74,4385.76,TikTok,2.8046606213309118,1.7441812119045046,0.3727628128724672,6.501658947088319
2025-06-14,Retargeting,CA,TikTok - Retargeting - C07,195808,3183,894.62,2682.18,TikTok,2.998122107710536,1.625571988887073,0.2810618912975181,4.568863376368688
2025-06-15,Retargeting,CA,TikTok - Retargeting - C07,218217,3524,2524.63,6312.19,TikTok,2.5002436000522845,1.614906263031753,0.7164103291713961,11.569355274795273
2025-06-16,Retargeting,CA,TikTok - Retargeting - C07,71442,1112,740.32,2462.21,TikTok,3.32587259563432,1.5565073766131967,0.6657553956834533,10.362531844013326
2025-06-17,Retargeting,CA,TikTok - Retargeting - C07,165749,2861,1626.99,4363.65,TikTok,2.682038611177696,1.7261039282288277,0.5686787836420832,9.815986823449915
2025-06-18,Retargeting,CA,TikTok - Retargeting - C07,112053,1718,574.98,1475.25,TikTok,2.5657414170927684,1.5332030378481611,0.33467986030267755,5.131321785226634
2025-06-19,Retargeting,CA,TikTok - Retargeting - C07,76837,1168,354.67,995.03,TikTok,2.805509346716666,1.5201009930111795,0.3036558219178082,4.615875164308862
2025-06-20,Retargeting,CA,TikTok - Retargeting - C07,132994,2087,957.34,2606.08,TikTok,2.7222094553659097,1.5692437252808396,0.4587158600862482,7.198369851271486
2025-06-21,Retargeting,CA,TikTok - Retargeting - C07,133454,1927,836.32,2388.1,TikTok,2.8554859383967854,1.443943231375605,0.43400103788271926,6.266728610607401
2025-06-22,Retargeting,CA,TikTok - Retargeting - C07,121299,2119,1146.4,3285.79,TikTok,2.8661810886252614,1.7469228930164302,0.5410099103350637,9.451025977130891
2025-06-23,Retargeting,CA,TikTok - Retargeting - C07,111242,1813,721.29,2394.71,TikTok,3.3200377102136454,1.629780119019795,0.3978433535576393,6.483971881124035
2025-06-24,Retargeting,CA,TikTok - Retargeting - C07,71953,1104,627.49,1897.81,TikTok,3.0244466047267684,1.5343349130682529,0.5683786231884058,8.72083165399636
2025-06-25,Retargeting,CA,TikTok - Retargeting - C07,101130,1664,545.55,1620.15,TikTok,2.969755292823756,1.6454069020073174,0.3278545673076923,5.394541679026995
2025-06-26,Retargeting,CA,TikTok - Retargeting - C07,125546,1847,659.57,2006.84,TikTok,3.04264899858999,1.4711739123508516,0.35710341093665404,5.253612221815112
2025-06-27,Retargeting,CA,TikTok - Retargeting - C07,112866,1644,769.12,2526.53,TikTok,3.284962034532973,1.456594545744511,0.4678345498783455,6.814452536636365
2025-06-28,Retargeting,CA,TikTok - Retargeting - C07,177379,2721,1610.62,4306.9,TikTok,2.674063404154922,1.5340034615146099,0.5919220874678427,9.080105311226244
2025-06-29,Retargeting,CA,TikTok - Retargeting - C07,93161,1503,802.06,2555.17,TikTok,3.185759170136898,1.6133360526400533,0.5336393878908848,8.609396635931343
2025-06-30,Retargeting,CA,TikTok - Retargeting - C07,108782,1698,871.18,2367.06,TikTok,2.717073394706031,1.5609200051479106,0.5130624263839811,8.008494052324833
2025-07-01,Retargeting,CA,TikTok - Retargeting - C07,124863,2180,526.68,1812.25,TikTok,3.4408939014202176,1.7459135212192562,0.24159633027522934,4.218062997044761
